File Name,Size (KB),Type,Modified Time,Path
pakchunk10_s240-WindowsClient.pak,102469.11,.pak,2025-05-17 21:26:39.954498,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s240-WindowsClient.pak
pakchunk10_s240-WindowsClient.sig,6.77,.sig,2025-05-17 21:26:29.250147,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s240-WindowsClient.sig
pakchunk10_s241-WindowsClient.pak,103713.44,.pak,2025-05-17 21:26:54.275627,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s241-WindowsClient.pak
pakchunk10_s241-WindowsClient.sig,6.85,.sig,2025-05-17 21:26:39.956498,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s241-WindowsClient.sig
pakchunk10_s242-WindowsClient.pak,107358.06,.pak,2025-05-17 21:27:05.848284,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s242-WindowsClient.pak
pakchunk10_s242-WindowsClient.sig,7.07,.sig,2025-05-17 21:26:52.141129,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s242-WindowsClient.sig
pakchunk10_s243-WindowsClient.pak,107293.55,.pak,2025-05-17 21:27:16.156152,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s243-WindowsClient.pak
pakchunk10_s243-WindowsClient.sig,7.07,.sig,2025-05-17 21:27:03.606473,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s243-WindowsClient.sig
pakchunk10_s244-WindowsClient.pak,102677.59,.pak,2025-05-17 21:27:35.625357,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s244-WindowsClient.pak
pakchunk10_s244-WindowsClient.sig,6.79,.sig,2025-05-17 21:27:31.984288,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s244-WindowsClient.sig
pakchunk10_s245-WindowsClient.pak,102973.41,.pak,2025-05-17 21:27:47.247422,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s245-WindowsClient.pak
pakchunk10_s245-WindowsClient.sig,6.8,.sig,2025-05-17 21:27:35.627357,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s245-WindowsClient.sig
pakchunk10_s246-WindowsClient.pak,103155.27,.pak,2025-05-17 21:27:57.616407,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s246-WindowsClient.pak
pakchunk10_s246-WindowsClient.sig,6.81,.sig,2025-05-17 21:27:35.968500,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s246-WindowsClient.sig
pakchunk10_s247-WindowsClient.pak,102561.16,.pak,2025-05-17 21:28:12.592886,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s247-WindowsClient.pak
pakchunk10_s247-WindowsClient.sig,6.78,.sig,2025-05-17 21:27:54.075219,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s247-WindowsClient.sig
pakchunk10_s248-WindowsClient.pak,102772.63,.pak,2025-05-17 21:28:20.060489,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s248-WindowsClient.pak
pakchunk10_s248-WindowsClient.sig,6.79,.sig,2025-05-17 21:28:02.152653,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s248-WindowsClient.sig
pakchunk10_s249-WindowsClient.pak,103722.82,.pak,2025-05-17 21:28:35.171060,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s249-WindowsClient.pak
pakchunk10_s249-WindowsClient.sig,6.85,.sig,2025-05-17 21:28:20.062489,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s249-WindowsClient.sig
pakchunk10_s25-WindowsClient.pak,104968.37,.pak,2025-05-17 21:28:42.556483,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s25-WindowsClient.pak
pakchunk10_s25-WindowsClient.sig,6.93,.sig,2025-05-17 21:28:25.627938,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s25-WindowsClient.sig
pakchunk10_s250-WindowsClient.pak,102898.87,.pak,2025-05-17 21:28:57.102964,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s250-WindowsClient.pak
pakchunk10_s250-WindowsClient.sig,6.8,.sig,2025-05-17 21:28:37.258178,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s250-WindowsClient.sig
pakchunk10_s251-WindowsClient.pak,104041.49,.pak,2025-05-17 21:29:07.655807,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s251-WindowsClient.pak
pakchunk10_s251-WindowsClient.sig,6.87,.sig,2025-05-17 21:28:57.104929,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s251-WindowsClient.sig
pakchunk10_s252-WindowsClient.pak,104382.78,.pak,2025-05-17 21:29:19.066235,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s252-WindowsClient.pak
pakchunk10_s252-WindowsClient.sig,6.89,.sig,2025-05-17 21:29:07.656806,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s252-WindowsClient.sig
pakchunk10_s253-WindowsClient.pak,103304.24,.pak,2025-05-17 21:29:31.230388,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s253-WindowsClient.pak
pakchunk10_s253-WindowsClient.sig,6.82,.sig,2025-05-17 21:29:19.068235,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s253-WindowsClient.sig
pakchunk10_s254-WindowsClient.pak,102790.03,.pak,2025-05-17 21:29:52.461365,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s254-WindowsClient.pak
pakchunk10_s254-WindowsClient.sig,6.79,.sig,2025-05-17 21:29:27.034879,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s254-WindowsClient.sig
pakchunk10_s255-WindowsClient.pak,104892.41,.pak,2025-05-17 21:30:08.004899,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s255-WindowsClient.pak
pakchunk10_s255-WindowsClient.sig,6.92,.sig,2025-05-17 21:29:43.390667,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s255-WindowsClient.sig
pakchunk10_s256-WindowsClient.pak,104450.14,.pak,2025-05-17 21:30:18.241919,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s256-WindowsClient.pak
pakchunk10_s256-WindowsClient.sig,6.89,.sig,2025-05-17 21:30:08.006902,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s256-WindowsClient.sig
pakchunk10_s257-WindowsClient.pak,102885.22,.pak,2025-05-17 21:30:28.177924,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s257-WindowsClient.pak
pakchunk10_s257-WindowsClient.sig,6.8,.sig,2025-05-17 21:30:08.019742,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s257-WindowsClient.sig
pakchunk10_s258-WindowsClient.pak,102699.46,.pak,2025-05-17 21:30:38.822982,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s258-WindowsClient.pak
pakchunk10_s258-WindowsClient.sig,6.79,.sig,2025-05-17 21:30:21.212324,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s258-WindowsClient.sig
pakchunk10_s259-WindowsClient.pak,102956.8,.pak,2025-05-17 21:30:55.437754,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s259-WindowsClient.pak
pakchunk10_s259-WindowsClient.sig,6.8,.sig,2025-05-17 21:30:29.980464,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s259-WindowsClient.sig
pakchunk10_s26-WindowsClient.pak,105080.69,.pak,2025-05-17 21:31:02.071787,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s26-WindowsClient.pak
pakchunk10_s26-WindowsClient.sig,6.93,.sig,2025-05-17 21:30:55.439753,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s26-WindowsClient.sig
pakchunk10_s260-WindowsClient.pak,102961.46,.pak,2025-05-17 21:31:17.027247,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s260-WindowsClient.pak
pakchunk10_s260-WindowsClient.sig,6.8,.sig,2025-05-17 21:31:02.077819,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s260-WindowsClient.sig
pakchunk10_s261-WindowsClient.pak,102489.78,.pak,2025-05-17 21:31:22.103441,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s261-WindowsClient.pak
pakchunk10_s261-WindowsClient.sig,6.77,.sig,2025-05-17 21:31:04.440785,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s261-WindowsClient.sig
pakchunk10_s262-WindowsClient.pak,104891.53,.pak,2025-05-17 21:31:33.944548,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s262-WindowsClient.pak
pakchunk10_s262-WindowsClient.sig,6.92,.sig,2025-05-17 21:31:18.461970,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s262-WindowsClient.sig
pakchunk10_s263-WindowsClient.pak,102501.95,.pak,2025-05-17 21:31:57.576266,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s263-WindowsClient.pak
pakchunk10_s263-WindowsClient.sig,6.77,.sig,2025-05-17 21:31:39.335580,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s263-WindowsClient.sig
pakchunk10_s264-WindowsClient.pak,102952.42,.pak,2025-05-17 21:32:08.072081,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s264-WindowsClient.pak
pakchunk10_s264-WindowsClient.sig,6.8,.sig,2025-05-17 21:31:57.589302,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s264-WindowsClient.sig
pakchunk10_s265-WindowsClient.pak,104744.07,.pak,2025-05-17 21:32:19.857481,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s265-WindowsClient.pak
pakchunk10_s265-WindowsClient.sig,6.91,.sig,2025-05-17 21:32:03.404432,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s265-WindowsClient.sig
pakchunk10_s266-WindowsClient.pak,104565.26,.pak,2025-05-17 21:32:31.141037,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s266-WindowsClient.pak
pakchunk10_s266-WindowsClient.sig,6.9,.sig,2025-05-17 21:32:10.980122,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s266-WindowsClient.sig
pakchunk10_s267-WindowsClient.pak,102495.24,.pak,2025-05-17 21:32:43.817373,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s267-WindowsClient.pak
pakchunk10_s267-WindowsClient.sig,6.77,.sig,2025-05-17 21:32:39.465250,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s267-WindowsClient.sig
pakchunk10_s268-WindowsClient.pak,103139.24,.pak,2025-05-17 21:32:56.199077,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s268-WindowsClient.pak
pakchunk10_s268-WindowsClient.sig,6.81,.sig,2025-05-17 21:32:39.478560,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s268-WindowsClient.sig
pakchunk10_s269-WindowsClient.pak,103063.5,.pak,2025-05-17 21:33:11.335841,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s269-WindowsClient.pak
pakchunk10_s269-WindowsClient.sig,6.81,.sig,2025-05-17 21:33:08.770729,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s269-WindowsClient.sig
pakchunk10_s27-WindowsClient.pak,106945.49,.pak,2025-05-17 21:33:11.416103,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s27-WindowsClient.pak
pakchunk10_s27-WindowsClient.sig,7.05,.sig,2025-05-17 21:33:11.336842,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s27-WindowsClient.sig
pakchunk10_s270-WindowsClient.pak,102811.11,.pak,2025-05-17 21:33:25.359960,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s270-WindowsClient.pak
pakchunk10_s270-WindowsClient.sig,6.79,.sig,2025-05-17 21:33:11.418105,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s270-WindowsClient.sig
pakchunk10_s271-WindowsClient.pak,103564.76,.pak,2025-05-17 21:33:38.428538,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s271-WindowsClient.pak
pakchunk10_s271-WindowsClient.sig,6.84,.sig,2025-05-17 21:33:25.367249,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s271-WindowsClient.sig
pakchunk10_s272-WindowsClient.pak,102578.82,.pak,2025-05-17 21:33:54.932452,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s272-WindowsClient.pak
pakchunk10_s272-WindowsClient.sig,6.78,.sig,2025-05-17 21:33:50.482729,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s272-WindowsClient.sig
pakchunk10_s273-WindowsClient.pak,103248.5,.pak,2025-05-17 21:34:10.515014,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s273-WindowsClient.pak
pakchunk10_s273-WindowsClient.sig,6.82,.sig,2025-05-17 21:33:54.932452,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s273-WindowsClient.sig
pakchunk10_s274-WindowsClient.pak,104574.34,.pak,2025-05-17 21:34:18.564585,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s274-WindowsClient.pak
pakchunk10_s274-WindowsClient.sig,6.9,.sig,2025-05-17 21:34:02.031861,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s274-WindowsClient.sig
pakchunk10_s275-WindowsClient.pak,103085.51,.pak,2025-05-17 21:34:35.412399,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s275-WindowsClient.pak
pakchunk10_s275-WindowsClient.sig,6.81,.sig,2025-05-17 21:34:18.579599,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s275-WindowsClient.sig
pakchunk10_s276-WindowsClient.pak,103177.66,.pak,2025-05-17 21:34:46.363416,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s276-WindowsClient.pak
pakchunk10_s276-WindowsClient.sig,6.82,.sig,2025-05-17 21:34:35.414401,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s276-WindowsClient.sig
pakchunk10_s277-WindowsClient.pak,105915.79,.pak,2025-05-17 21:35:01.578068,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s277-WindowsClient.pak
pakchunk10_s277-WindowsClient.sig,6.98,.sig,2025-05-17 21:34:46.363416,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s277-WindowsClient.sig
pakchunk10_s278-WindowsClient.pak,103209.89,.pak,2025-05-17 21:35:23.145290,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s278-WindowsClient.pak
pakchunk10_s278-WindowsClient.sig,6.82,.sig,2025-05-17 21:35:01.580041,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s278-WindowsClient.sig
pakchunk10_s279-WindowsClient.pak,102537.13,.pak,2025-05-17 21:35:25.423243,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s279-WindowsClient.pak
pakchunk10_s279-WindowsClient.sig,6.78,.sig,2025-05-17 21:35:23.145290,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s279-WindowsClient.sig
pakchunk10_s28-WindowsClient.pak,102806.75,.pak,2025-05-17 21:35:37.211655,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s28-WindowsClient.pak
pakchunk10_s28-WindowsClient.sig,6.79,.sig,2025-05-17 21:35:28.078474,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s28-WindowsClient.sig
pakchunk10_s280-WindowsClient.pak,103667.18,.pak,2025-05-17 21:35:59.826937,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s280-WindowsClient.pak
pakchunk10_s280-WindowsClient.sig,6.84,.sig,2025-05-17 21:35:37.211655,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s280-WindowsClient.sig
pakchunk10_s281-WindowsClient.pak,102464.12,.pak,2025-05-17 21:36:11.804942,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s281-WindowsClient.pak
pakchunk10_s281-WindowsClient.sig,6.77,.sig,2025-05-17 21:35:59.826937,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s281-WindowsClient.sig
pakchunk10_s282-WindowsClient.pak,102786.18,.pak,2025-05-17 21:36:35.842141,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s282-WindowsClient.pak
pakchunk10_s282-WindowsClient.sig,6.79,.sig,2025-05-17 21:36:11.806060,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s282-WindowsClient.sig
pakchunk10_s283-WindowsClient.pak,107770.5,.pak,2025-05-17 21:36:39.642053,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s283-WindowsClient.pak
pakchunk10_s283-WindowsClient.sig,7.09,.sig,2025-05-17 21:36:35.842141,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s283-WindowsClient.sig
pakchunk10_s284-WindowsClient.pak,102821.28,.pak,2025-05-17 21:36:51.267317,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s284-WindowsClient.pak
pakchunk10_s284-WindowsClient.sig,6.79,.sig,2025-05-17 21:36:39.642053,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s284-WindowsClient.sig
pakchunk10_s285-WindowsClient.pak,102413.77,.pak,2025-05-17 21:37:08.907590,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s285-WindowsClient.pak
pakchunk10_s285-WindowsClient.sig,6.77,.sig,2025-05-17 21:36:51.268313,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s285-WindowsClient.sig
pakchunk10_s286-WindowsClient.pak,102824.08,.pak,2025-05-17 21:37:31.923168,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s286-WindowsClient.pak
pakchunk10_s286-WindowsClient.sig,6.79,.sig,2025-05-17 21:37:08.907590,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s286-WindowsClient.sig
pakchunk10_s287-WindowsClient.pak,104301.77,.pak,2025-05-17 21:37:49.389364,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s287-WindowsClient.pak
pakchunk10_s287-WindowsClient.sig,6.88,.sig,2025-05-17 21:37:31.923168,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s287-WindowsClient.sig
pakchunk10_s288-WindowsClient.pak,102478.45,.pak,2025-05-17 21:38:05.255284,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s288-WindowsClient.pak
pakchunk10_s288-WindowsClient.sig,6.77,.sig,2025-05-17 21:37:49.389364,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s288-WindowsClient.sig
pakchunk10_s289-WindowsClient.pak,102972.98,.pak,2025-05-17 21:38:10.401169,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s289-WindowsClient.pak
pakchunk10_s289-WindowsClient.sig,6.8,.sig,2025-05-17 21:38:05.255284,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s289-WindowsClient.sig
pakchunk10_s29-WindowsClient.pak,106925.09,.pak,2025-05-17 21:38:20.554288,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s29-WindowsClient.pak
pakchunk10_s29-WindowsClient.sig,7.04,.sig,2025-05-17 21:38:08.707102,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s29-WindowsClient.sig
pakchunk10_s290-WindowsClient.pak,104631.64,.pak,2025-05-17 21:38:43.370184,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s290-WindowsClient.pak
pakchunk10_s290-WindowsClient.sig,6.9,.sig,2025-05-17 21:38:20.554288,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s290-WindowsClient.sig
pakchunk10_s291-WindowsClient.pak,102532.73,.pak,2025-05-17 21:38:53.825950,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s291-WindowsClient.pak
pakchunk10_s291-WindowsClient.sig,6.78,.sig,2025-05-17 21:38:43.387227,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s291-WindowsClient.sig
pakchunk10_s292-WindowsClient.pak,104600.6,.pak,2025-05-17 21:39:12.269450,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s292-WindowsClient.pak
pakchunk10_s292-WindowsClient.sig,6.9,.sig,2025-05-17 21:39:13.336914,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s292-WindowsClient.sig
pakchunk10_s293-WindowsClient.pak,105148.38,.pak,2025-05-17 21:39:31.385067,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s293-WindowsClient.pak
pakchunk10_s293-WindowsClient.sig,6.93,.sig,2025-05-17 21:39:13.336914,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s293-WindowsClient.sig
pakchunk10_s294-WindowsClient.pak,103756.46,.pak,2025-05-17 21:39:48.117694,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s294-WindowsClient.pak
pakchunk10_s294-WindowsClient.sig,6.85,.sig,2025-05-17 21:39:31.401664,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s294-WindowsClient.sig
pakchunk10_s295-WindowsClient.pak,102499.77,.pak,2025-05-17 21:40:05.950105,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s295-WindowsClient.pak
pakchunk10_s295-WindowsClient.sig,6.77,.sig,2025-05-17 21:39:48.117694,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s295-WindowsClient.sig
pakchunk10_s296-WindowsClient.pak,105492.16,.pak,2025-05-17 21:40:19.082876,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s296-WindowsClient.pak
pakchunk10_s296-WindowsClient.sig,6.96,.sig,2025-05-17 21:40:05.950105,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s296-WindowsClient.sig
pakchunk10_s297-WindowsClient.pak,104207.46,.pak,2025-05-17 21:40:27.666001,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s297-WindowsClient.pak
pakchunk10_s297-WindowsClient.sig,6.88,.sig,2025-05-17 21:40:25.450068,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s297-WindowsClient.sig
pakchunk10_s298-WindowsClient.pak,103707.92,.pak,2025-05-17 21:40:33.566001,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s298-WindowsClient.pak
pakchunk10_s298-WindowsClient.sig,6.85,.sig,2025-05-17 21:40:27.666001,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s298-WindowsClient.sig
pakchunk10_s299-WindowsClient.pak,104566.76,.pak,2025-05-17 21:40:38.565164,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s299-WindowsClient.pak
pakchunk10_s299-WindowsClient.sig,6.9,.sig,2025-05-17 21:40:30.949445,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s299-WindowsClient.sig
pakchunk10_s3-WindowsClient.pak,102867.77,.pak,2025-05-17 21:40:51.581729,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s3-WindowsClient.pak
pakchunk10_s3-WindowsClient.sig,6.8,.sig,2025-05-17 21:40:38.565164,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s3-WindowsClient.sig
pakchunk10_s30-WindowsClient.pak,103023.9,.pak,2025-05-17 21:40:53.747845,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk10_s30-WindowsClient.pak
